id,user_id,name,url_part,accessory
460530,2615537,"HTC One M7",htc_one,
460569,2614417,"Apple iPhone 6",iphone_6,
460615,2613515,"Fly ERA Nano 10 IQ4490i",fly_iq4490i_era_nano_10,
460630,2613239,"Google Nexus 7 LTE (2013)",nexus_7_2013:32gb_lte,
460631,2613239,"Samsung Galaxy Ace 2 GT-I8160",samsung_gt_i8160_galaxy_ace_2,
460641,2613010,"Samsung Galaxy Note 2 GT-N7100",samsung_galaxy_note_2,
460660,2612635,"Samsung SGH-i710",samsung_sgh_i710,
460704,2611288,"Xiaomi Mi 5S 4/128",xiaomi_mi_5s:mi_5sprime,
460711,2611035,"Samsung Galaxy Tab 7.0 Plus",samsung_galaxy_tab_7_0_plus,
460752,2609665,"Lenovo K3 Note",lenovo_k3_note,
460759,2609466,"Asus ZenFone Max ZC550KL (MSM8916)",asus_zenfone_max_zc550kl,
460760,2609451,"Nokia Lumia 920",nokia_lumia_920,
460783,2609002,"Lenovo A916",lenovo_a916,
460784,2609002,"Highscreen Alpha Rage",highscreen_alpha_rage,
460796,2608838,"Google Nexus 5",nexus_5,
460839,2607500,"OnePlus One",oneplus_one,
460840,2607500,"OnePlus Two",oneplus_two,
460841,2607500,"Sony Xperia S",sony_xperia_s,
460842,2607500,"OnePlus 5 6/64",oneplus_5,
460912,2605539,"Xiaomi Mi A1 4/64",xiaomi_mi_a1,
460913,2605537,NULL,,
460950,2604678,"Apple iPhone 8 Plus",apple_iphone_8_plus,"Apple AirPods"
460974,2604126,"Huawei U8655 Ascend Y200",huawei_u8655_ascend_y200,
461002,2603476,"Apple iPhone 7",apple_iphone_7,
461003,2603476,"Samsung Galaxy S3 GT-I9300",samsung_galaxy_s_3,
461028,2602945,"Lenovo P780",lenovo_p780,
461030,2602836,"Meizu M5 Note (M621H, M621Q, M621C, M621M)",meizu_m5_note,
461054,2602144,"Meizu M2 Mini",meizu_m2_mini,
461055,2602144,"Gigabyte Gsmart Aku A1",gigabyte_aku_a1,
461073,2601699,"Samsung Galaxy S7 SM-G930FD",samsung_galaxy_s7,
461074,2601699,"Alcatel OT-997D",alcatel_ot_997d,
461075,2601699,"Samsung Galaxy S3 GT-I9300",samsung_gt_i9300i_galaxy_s_iii_neo,
461077,2601522,"Google Nexus 5",nexus_5,
461084,2601374,"OnePlus 5 8/128",oneplus_5:8_128,
461087,2601303,NULL,,
461103,2600931,"Sony Xperia U",sony_xperia_u,
461110,2600802,"Honor 9",honor_9,
461112,2600754,"Apple iPhone 6",iphone_6,
461113,2600754,"Apple iPhone 4S",apple_iphone_4s,
461114,2600754,"Xiaomi Mi A1 4/64",xiaomi_mi_a1,
461128,2600466,"Xiaomi Redmi Note 3 Pro Standard",xiaomi_redmi_note_3_pro,
461132,2600134,"Xiaomi Mi Max Standard",xiaomi_mi_max,
461160,2599471,"Google Nexus 5X",google_nexus_5x,
461200,2598772,"Samsung Galaxy Note 2 GT-N7100",samsung_galaxy_note_2,
461207,2598572,"Xiaomi Redmi 3S Prime",xiaomi_redmi_3s:redmi_3s_pro,
461208,2598572,"Lenovo P780",lenovo_p780,
461209,2598572,"Xiaomi Redmi 3S ",xiaomi_redmi_3s,
461213,2598558,"Asus ZenFone 2 ZE551ML",asus_zenfone_2,
461286,2596515,NULL,,
461287,2596515,"Chuwi Hi8",chuwi_hi8,
461305,2596095,"ZTE V970 Grand X",zte_grand_x,
461370,2594594,"Apple iPhone 4",apple_iphone4,
461371,2594594,"Asus ZenFone 2 Laser ZE500KG ",asus_zenfone_2_laser_ze500kg,
461374,2594282,NULL,,
461407,2593402,"Samsung Galaxy S 2 GT-I9100",samsung_galaxy_s_2_gt_i9100,
461421,2593545,"LG G3",lg_g3,
461466,2591932,"Asus PadFone S",asus_padfone_s_pf500kl,
461467,2591932,"Samsung Galaxy Star Duos GT-S5282",samsung_gt_s5282_galaxy_star_duos,
461468,2591932,"Samsung Galaxy S GT-I9000",samsung_gt_i9000_galaxy_s,
461618,2588747,"Lenovo P70-A",lenovo_p70_a,
461692,2586568,"Apple iPhone 5s",apple_iphone_5s,
461693,2586568,"Xiaomi Redmi Note 4X Snapdragon 3/32",xiaomi_redmi_note_4x,
461694,2586568,"Apple iPhone 5",apple_iphone_5,
461695,2586568,"Apple iPhone 6",iphone_6,
461738,2585184,"Samsung Galaxy A5 (2017) SM-A520F/DS",samsung_galaxy_a5_2017_sm_a520f_ds,
461739,2585184,"Apple iPhone 4S",apple_iphone_4s,
461740,2585184,"Samsung Galaxy A8 SM-A800Y",samsung_galaxy_a8,
461766,2584736,"HTC Butterfly S",htc_butterfly_s,
461846,2583250,"Samsung Galaxy Note 4 SM-N910C",samsung_galaxy_note_4:sm_n910c,
461907,2581831,"OnePlus 3T",oneplus_3t,
461908,2581831,"Philips Xenium W6500",philips_xenium_w6500,
461909,2581831,"Google Nexus 5",nexus_5,
461910,2581831,"Nokia 5530 XpressMusic",nokia_5530_xpressmusic,
461911,2581831,"Nokia 7610",nokia_7610,
461921,2581726,NULL,,
461949,2581113,"Samsung Galaxy S6 SM-G920F",samsung_sm_g920f_galaxy_s6,
461959,2580626,"LG Spirit",lg_spirit,
461966,2580447,"Sony Xperia sola",sony_xperia_sola,
461991,2580009,"LG G Flex",lg_g_flex,
461996,2579727,"Apple iPhone 7",apple_iphone_7,
461997,2579727,"Apple iPhone 4S",apple_iphone_4s,
461998,2579727,"HTC Desire X",htc_desire_x,
461999,2579727,"Apple iPhone 5s",apple_iphone_5s,
462020,2579228,"Xiaomi Mi 3",xiaomi_mi_3,
462021,2579228,"LG L Fino",lg_l_fino,
462054,2578412,"ZTE Blade X7",zte_blade_x7,
462073,2578114,"Xiaomi Redmi Note 2",xiaomi_redmi_note_2,"Case star wars - keep calm and use the force"
462079,2577841,"Xiaomi Redmi Note 4 3/32",xiaomi_redmi_note_4,
462091,2577636,"ZTE Blade L4",zte_blade_l4,
462092,2577636,"Asus Padfone 2",asus_padfone_2,
462098,2577564,"Sony Ericsson Live with Walkman",sony_ericsson_live_with_walkman,
462143,2576150,"Samsung Galaxy S4 Mini GT-I9190",samsung_galaxy_s4_mini,
462148,2576206,"Sony Xperia XZ1 Compact",sony_xperia_xz1_compact,
462150,2576009,"Philips Xenium W8510",philips_xenium_w8510,
462185,2575002,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
462191,2574890,"Huawei Ascend G6",huawei_ascend_g6,
462227,2573913,"Sony Xperia Z3",sony_xperia_z3,"Sony MDR-EX650AP"
462228,2573913,"Sony Xperia Miro",sony_xperia_miro,
462257,2573304,"Xiaomi Mi 5",xiaomi_mi5,
462259,2573203,"Xiaomi Redmi 4 Prime",xiaomi_redmi_4:prime,
462260,2573203,"Motorola DROID PRO",motorola_droid_pro,
462296,2572223,"Xiaomi Redmi Note 3 Pro Standard",xiaomi_redmi_note_3_pro,
462355,2570843,"Asus ZenFone Max Pro M1 ZB602KL 4/64",asus_zenfone_max_pro_m1_zb602kl:4_64,
462356,2570843,"Asus ZenFone 3 ZE520KL",asus_zenfone_3_ze520kl,
462357,2570843,"HTC One S",htc_one_s,
462358,2570843,"HTC Sensation XE",htc_sensation_xe,
462359,2570843,"HTC Butterfly 2",htc_butterfly_2,
462416,2569770,"Samsung Galaxy S3 GT-I9300",samsung_galaxy_s_3,
462417,2569770,"Google Nexus 9 LTE",google_nexus_9:nexus_9_lte,
462418,2569770,"Huawei U9500 Ascend D1",huawei_u9500_ascend_d1,
462427,2569697,"Explay Fresh",explay_fresh,
462428,2569617,"Sony Xperia XA1 Plus 4/32/64",sony_xperia_xa1_plus:4_64,
462429,2569617,"Sony Xperia sola",sony_xperia_sola,
462430,2569617,"Sony Xperia C3",sony_xperia_c3,
462491,2568260,"HTC EVO 3D",htc_evo_3d,
462497,2568021,"Meizu M3 Note 3/32",meizu_m3_note:prime,
462510,2567758,"Apple iPhone 7",apple_iphone_7,
462513,2567710,"Apple iPhone 4",apple_iphone4,
462573,2566375,"Apple iPhone X",apple_iphone_x,
462574,2566375,"Apple iPhone 7",apple_iphone_7,
462575,2566375,"Apple iPad Pro 10.5 Wi‑Fi + Cellular",apple_ipad_pro_10_5:ipad_pro_10_5wi_8209_fi_cellular,
462576,2566375,"Apple Watch Series 2 42mm",apple_watch_series_2:watch_series_242mm,
462577,2566335,"Lenovo P770",lenovo_p770,
462595,2565990,"Lenovo A936",lenovo_a936,
462596,2565990,"Philips Xenium W6610",philips_xenium_w6610,
462618,2565594,"Xiaomi Redmi 3S Prime",xiaomi_redmi_3s:redmi_3s_pro,
462619,2565594,"Samsung Galaxy Note 3 SM-N900",samsung_galaxy_note_3,
462620,2565594,"Chuwi Vi8",chuwi_vi8,
462630,2565396,"Highscreen Boost 2 SE",highscreen_boost_2_se,
462638,2565264,"LG Optimus L7",lg_optimus_l7,
462658,2564800,"Apple iPhone 5",apple_iphone_5,
462674,2564389,"Asus ZenFone 2 ZE551ML",asus_zenfone_2,
462675,2564389,"Xiaomi Redmi 2",xiaomi_redmi_2s,
462676,2564389,"Honor 6C DIG-L21HN",honor_6c,
462677,2564389,"Xiaomi Redmi 3 Pro",xiaomi_redmi_3_pro,
462692,2564173,"Sony Xperia M Dual ",sony_xperia_m_dual,
462709,2563659,"Sony Xperia ZR C5503",sony_xperia_zr_dogo_c5502_c5503,
462710,2563659,"Sony Xperia Go",sony_xperia_go,
462711,2563659,"Sony Ericsson Xperia active",sony_ericsson_xperia_active,
462712,2563659,"Sony Xperia V",sony_xperia_v,
462780,2562107,"Sony Xperia Go",sony_xperia_go,
462852,2559995,"Sony Xperia P",sony_xperia_p,
462863,2559815,"Huawei P9 Lite VNS-L21",huawei_p9_lite,
462865,2559777,"Xiaomi Redmi Note 4X Snapdragon 3/32",xiaomi_redmi_note_4x,
462869,2559662,"HTC One Dual Sim",htc_one_dual_sim,
462889,2558941,"Apple iPhone 7",apple_iphone_7,
462890,2558941,"Sony Xperia ZR C5503",sony_xperia_zr_dogo_c5502_c5503,
462891,2558941,"Samsung Galaxy Ace GT-S5830i",samsung_gt_s5830i_galaxy_ace,
462892,2558941,"Meizu M3s 2/16",meizu_m3s,
462927,2558123,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
462928,2558123,"HTC One X",htc_one_x,
462929,2558120,"LG Optimus L7",lg_optimus_l7,
462950,2557567,"Google Nexus 5",nexus_5,
462962,2557410,"HTC One S",htc_one_s,
462993,2556556,"Xiaomi Redmi 3S ",xiaomi_redmi_3s,
462994,2556556,"HTC One M7",htc_one,
463042,2555716,"LeEco Cool1 Dual (C103/C106/R116)",leeco_cool1,
463063,2555217,"HTC One (M8)",htc_one_m8,
463110,2554111,"Samsung Galaxy S 2 GT-I9100",samsung_galaxy_s_2_gt_i9100,
463132,2553357,"ZTE Blade v2 Lite",zte_blade_v2_lite,
463133,2553357,"HTC One V",htc_one_v,
463134,2553357,"Apple iPad mini Retina",ipad_mini_retina,
463153,2552550,"LG G2",lg_g2,
463154,2552550,"LG Class H650E",lg_class_h650e,
463234,2550795,"Sony Xperia XA1 Plus 3/32",sony_xperia_xa1_plus,
463235,2550795,"Sony Xperia ZL",sony_xperia_zl,
463251,2550716,"LG G2",lg_g2,
463286,2549957,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
463298,2549659,"OnePlus One",oneplus_one,
463381,2547985,"HTC One V",htc_one_v,
463383,2547866,"Doogee Y300",doogee_y300,
463384,2547866,"Apple iPhone SE",apple_iphone_se,
463483,2545514,"Samsung Ativ S GT-I8750",samsung_gt_i8750_ativ_s,
463485,2545390,"Lenovo Vibe K5 A6020a40",lenovo_vibe_k5,
463486,2545390,"Huawei Ascend G6",huawei_ascend_g6,
463487,2545390,"LG Optimus L3 Dual",lg_optimus_l3_dual,
463520,2544915,"Asus ZenFone 2 ZE551ML",asus_zenfone_2,
463558,2544004,"Xiaomi Mi 4c Standart",xiaomi_mi4c:mi_4c,
463559,2544004,"Microsoft Lumia 535 DS",microsoft_lumia_535_dual_sim,
463560,2544004,"Samsung Galaxy Young GT-S5360",samsung_gt_s5360_galaxy_young,
463573,2543686,"Samsung Galaxy Mini GT-S5570i",samsung_gt_s5570i_galaxy_mini,
463667,2541521,"Samsung Galaxy Fame  GT-S6810",samsung_gt_s6810_galaxy_fame,
463743,2539971,"Sony Xperia ZR C5503",sony_xperia_zr_dogo_c5502_c5503,
463758,2539516,"Lenovo A800",lenovo_ideaphone_a800,
463759,2539463,"Meizu MX5",meizu_mx5,+Pebble
463760,2539463,"HTC One Dual Sim",htc_one_dual_sim,+Pebble
463802,2538323,"Cube U9GT-3",cube_u9gt_3,
463823,2537965,"LG G Pro 2",lg_g_pro_2,
463919,2535424,"Honor 8 FRD-L09",honor_8,
463920,2535424,"Apple iPod touch 5G",apple_ipod_touch_5g,
463921,2535424,"Microsoft Surface",microsoft_surface,"Windows RT, 64Gb, Type Cover"
463976,2534168,"ZTE Nubia N1",zte_nubia_n1,
463977,2534168,"ZTE Blade A610",zte_blade_a610,
463978,2534168,"Asus ZenFone Go ZC451TG",asus_zenfone_go_zc451tg,
463982,2534000,NULL,,
464002,2533355,"HTC U11 6/128",htc_u11:6_128,
464021,2532944,"Samsung Galaxy Note 8.0",samsung_galaxy_note_8_0,
464022,2532944,"Xiaomi Redmi Note 4X Snapdragon 3/32",xiaomi_redmi_note_4x,
464023,2532944,"Sony Xperia Z3 Dual",sony_xperia_z3_dual,
464024,2532944,"Apple iPhone SE",apple_iphone_se,
464025,2532944,"Samsung Galaxy Tab S 10.5 LTE",samsung_galaxy_tab_s_10_5_sm_t800,
464038,2532796,"Samsung Galaxy S4 GT-I9500",samsung_gt_i9500_galaxy_s_4,
464071,2532132,"Asus ZenFone 5",asus_zenfone_5,
464136,2530232,"Samsung Galaxy S 2 GT-I9100",samsung_galaxy_s_2_gt_i9100,
464158,2529409,NULL,,
464177,2529232,"Google Nexus 7 (2013)",nexus_7_2013,
464206,2528273,"Lenovo K3 Note",lenovo_k3_note,
464207,2528273,"Lenovo S898T",lenovo_s898t,
464208,2528273,"Xiaomi Redmi Note 4 3/32",xiaomi_redmi_note_4,
464210,2528313,"Meizu MX4",meizu_mx4,
464214,2528245,"Sony Xperia V",sony_xperia_v,
464216,2528187,"Xiaomi Redmi Note 4 3/64",xiaomi_redmi_note_4:prime,
464217,2528187,"Sony Xperia SP",sony_xperia_sp,
464218,2528187,"Samsung Galaxy S4 GT-I9500",samsung_gt_i9500_galaxy_s_4,
464219,2528187,"Honor 10",honor_10,
464220,2528187,"LG Optimus L7",lg_optimus_l7,
464224,2528049,"Google Nexus 5",nexus_5,
464240,2527613,"Xiaomi Redmi Note 3 Pro Special Edition",xiaomi_redmi_note_3_pro:special_edition,
464241,2527613,"Meizu M3s 2/16",meizu_m3s,
464265,2527154,"Samsung Galaxy Ace 2 GT-I8160",samsung_gt_i8160_galaxy_ace_2,
464266,2527154,"Xiaomi Redmi 4A",xiaomi_redmi_4a,
464267,2527139,"Meizu M3 Note 3/32",meizu_m3_note:prime,
464268,2527139,"HTC Desire 616 Dual Sim",htc_desire_616_dual_sim,
464269,2527139,"LG Optimus 2X",lg_optimus_2x,
464270,2527139,"Sony Ericsson P1i",sony_ericcson_p1i,
464303,2526329,"Xiaomi Mi 5X",xiaomi_mi5x,"Xiaomi mi anc & tipe-c"
464304,2526329,"Xiaomi Mi Max 2 4/64",xiaomi_mi_max_2,"Xiaome 1more Active 1MEJE0001"
464363,2525225,"Jiayu G4S Advanced",jiayu_g4s_advenced,
464379,2524919,"Highscreen Blast ",highscreen_blast,
464401,2524350,"Samsung Galaxy J7 Prime SM-G610F/DS ",samsung_galaxy_sm_g610f_ds_j7_prime,
464402,2524350,"HTC Wildfire S",htc_wildfire_s,
464403,2524350,"LG K10",lg_k10,
464442,2523373,"Google Nexus 7",google_nexus_7,
464443,2523373,"Huawei Watch 2",huawei_watch_2,
464444,2523373,"Xiaomi Redmi Note 3 Pro Standard",xiaomi_redmi_note_3_pro,
464454,2523271,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
464455,2523271,"LG G3 S",lg_g3_s,
464477,2522608,"Asus ZenFone 5",asus_zenfone_5,
464486,2522448,NULL,,
464516,2521931,"Apple iPhone SE",apple_iphone_se,
464517,2521931,"LG Optimus Me",lg_optimus_me_p350,
464518,2521931,"Google Nexus 5",nexus_5,
464519,2521931,"LG Optimus L9",lg_optimus_l9,
464550,2521247,"Xiaomi Mi Mix 6/256",xiaomi_mi_mix:6_256,"mi band 2"
464551,2521239,"Philips Xenium S386",philips_xenium_s386,"JBL гарнитура "
464552,2521239,"Samsung Star 3 Duos GT-S5222",samsung_gt_s5222_star_3_duos,
464563,2520629,"Samsung Galaxy Note 3 Dual Sim SM-N9002",samsung_sm_n9002_galaxy_note_3_dual_sim,
464564,2520629,"Samsung Galaxy Note 3 LTE SM-N9005",samsung_galaxy_note_3:lte,
464565,2520629,"Lenovo P70-A",lenovo_p70_a,
464569,2520521,"Huawei Y5 II CUN-U29",huawei_y5_ii,
464570,2520521,"Vertex Impress Open",vertex_impress_open,
464571,2520521,"Alcatel PIXI 3 OT-4027D",alcatel_ot_4027d_pixi_3,
464573,2520561,"Apple iPad mini Retina",ipad_mini_retina,
464583,2520255,"Xiaomi Mi A1 4/64",xiaomi_mi_a1,
464584,2520255,"LeTV One X600",letv_one_x600,
464590,2520149,"Huawei Ascend G700",huawei_ascend_g700,
464606,2519637,"HTC Wildfire S",htc_wildfire_s,
464609,2519437,"Xiaomi Redmi 5 Plus 4/64",xiaomi_redmi_5_plus:4_64,
464610,2519437,"Cube U30GT2",cube_rk3188_u30gt2,
464632,2518803,"МТС 955",mts_955,
464701,2517303,"HTC HD2",htc_hd2,
464710,2517072,"Google Nexus 5",nexus_5,
464711,2517072,"Apple iPad Air 2",apple_ipad_air_2,
464722,2516512,"Sony Xperia SP",sony_xperia_sp,
464797,2515022,"HTC One Dual Sim",htc_one_dual_sim,
464798,2515022,"HTC One (M8) Dual Sim",htc_one_m8_dual_sim,
464807,2514774,"ZTE Nubia Z5S mini",zte_nubia_z5s_mini,
464808,2514774,"ZTE Nubia Z9 mini",zte_nubia_z9_mini,
464830,2514365,"Samsung Galaxy J3 (2016) SM-J320F",samsung_galaxy_j3_2016_sm_j320f,
464831,2514365,"Xiaomi Redmi 4A",xiaomi_redmi_4a,
464847,2514042,"Doogee KissMe",doogee_dg580,
464848,2514015,"Huawei MediaPad 10 FHD",huawei_mediapad_10_fhd,
464859,2513687,"LG G2",lg_g2,
464860,2513652,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
464886,2513078,"Sony Xperia S",sony_xperia_s,
464974,2511097,"Sony Xperia Z",sony_xperia_z,
465020,2509723,"Sony Xperia Z3 Compact D5803,D5833",sony_xperia_z3_compact,
465021,2509723,"Nokia Lumia 920",nokia_lumia_920,
465022,2509723,"UMI London",umi_london,
465023,2509723,"Nokia Lumia 620",nokia_lumia_620,
465024,2509723,"Dell Venue 8 Pro ",dell_venue_8_pro,
465032,2509456,"Huawei Y6 Pro",huawei_huawei_y6_pro,
465033,2509456,"Samsung Galaxy Ace 2 GT-I8160",samsung_gt_i8160_galaxy_ace_2,
465051,2509085,"Lenovo S820",lenovo_s820,
465138,2506881,"Sony Xperia U",sony_xperia_u,
465171,2506187,"Xiaomi Redmi 4 Prime",xiaomi_redmi_4:prime,
465176,2506009,"Samsung Galaxy S3 GT-I9300",samsung_galaxy_s_3,
465190,2505572,"LG Optimus L9",lg_optimus_l9,
465212,2504641,"Samsung Galaxy S8 Exynos",samsung_galaxy_s8,
465216,2504612,"Samsung Galaxy Fit GT-S5670",samsung_gt_s5670_galaxy_fit,
465235,2504033,"Samsung Galaxy S8 Exynos",samsung_galaxy_s8,
465246,2503685,"HTC Rhyme",htc_rhyme,
465272,2502953,"Xiaomi Redmi Note 4X Snapdragon 3/32",xiaomi_redmi_note_4x,
465289,2502677,"Sony Xperia Z3 Dual",sony_xperia_z3_dual,
465290,2502614,"Sony Ericsson Xperia mini",sony_ericsson_xperia_mini,
465299,2502427,"Lenovo P780",lenovo_p780,
465361,2500428,"Lenovo A536",lenovo_a536,
465365,2500259,"Xiaomi Redmi Note 5A 3/32",xiaomi_redmi_note_5a,
465411,2499052,"Samsung Galaxy Xcover 2 GT-S7710",samsung_gt_s7710_galaxy_xcover_2,
465427,2498641,"Motorola Moto G",motorola_moto_g,
465481,2497473,"LG G2",lg_g2,
465482,2497473,"Explay Fresh",explay_fresh,
465483,2497473,"HTC Desire HD",htc_desire_hd,
465484,2497473,"Huawei MediaPad T1 7.0",huawei_mediapad_t1_7_0_3g,
465497,2497051,"Meizu MX4",meizu_mx4,
465498,2497051,"Samsung Galaxy Tab 2 10.1",samsung_galaxy_tab_2_10_1,
465512,2496672,"Alcatel POP 2 OT-5042D",alcatel_ot_5042_pop_2,
465540,2496153,"LG G6",lg_g6,
465541,2496153,"Google Nexus 5",nexus_5,
465561,2495753,"Meizu M5 Note (M621H, M621Q, M621C, M621M)",meizu_m5_note,
465562,2495750,"Apple iPad Air 2 Wi-Fi + Cellular",apple_ipad_air_2:wi_fi_cellular,
465563,2495750,"Apple iPhone 6",iphone_6,
465608,2494460,"Honor 3C",huawei_honor_3c,
465628,2494188,"Sony Xperia Z5 Dual",sony_xperia_z5_dual,
465629,2494188,"Sony Xperia SP",sony_xperia_sp,
465630,2494188,"Sony Xperia P",sony_xperia_p,
465631,2494188,"Sony Xperia ZL",sony_xperia_zl,
465632,2494188,"Sony Xperia Z2",sony_xperia_z2,
465676,2493322,"Sony Xperia SP",sony_xperia_sp,
465712,2492351,"Apple iPhone 6s",iphone_6s,
465713,2492351,"ZTE Blade V8",zte_blade_v8,
465717,2492277,"Sony Xperia ZL",sony_xperia_zl,
465718,2492435,"Sony Xperia XA1 Plus 4/32/64",sony_xperia_xa1_plus:4_64,
465729,2492184,"Apple iPhone X",apple_iphone_x,
465758,2491379,"Xiaomi Mi 4i",xiaomi_mi_4i,
465759,2491367,"LG G3",lg_g3,
465770,2490794,"LG G2",lg_g2,
465775,2490689,"Xiaomi Redmi Note 4 3/32",xiaomi_redmi_note_4,
465776,2490689,"Google Nexus 5",nexus_5,
465777,2490689,"Microsoft Lumia 640 DS",microsoft_lumia_640_ds,
465778,2490689,"Asus ZenFone 5",asus_zenfone_5,
465779,2490689,"Oukitel K4000 Pro",oukitel_k4000:pro,
465780,2490653,"Alcatel OT-6039Y Idol 3 (4.7)",alcatel_idol_3_4_7,
465781,2490653,"Fly Evo Chic 3 IQ4413",fly_iq4413_quad_evo_chic_3,
465782,2490653,"Alcatel POP 2 OT-5042D",alcatel_ot_5042_pop_2,
465783,2490653,"Prestigio MultiPad Visconte Quad PMP880TDBK ",prestigio_pmp880tdbk,"PMP881TD3G c Windows 10 1511"
465797,2490180,"Google Nexus 7 LTE (2013)",nexus_7_2013:32gb_lte,
465798,2490180,"Apple iPhone 8",apple_iphone_8,
465811,2489951,"Xiaomi Mi 4 WCDMA",xiaomi_mi4,
465812,2489951,"Asus ZenFone 6",asus_zenfone_6,
465813,2489951,"ZTE Nubia Z5",zte_nubia_z5,
465814,2489951,"Huawei Ascend G700",huawei_ascend_g700,
465815,2489951,"Huawei U8815 Ascend G300",huawei_u8815_ascend_g300,
465820,2489808,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
465821,2489808,"HTC Desire 616 Dual Sim",htc_desire_616_dual_sim,
465876,2488737,"Huawei Nova CAN-L01\L11",huawei_nova,
465877,2488737,"Asus ZenFone 2 ZE551ML",asus_zenfone_2,
465882,2488658,"OnePlus X E1003",oneplus_x,
465883,2488658,"HTC One M7",htc_one,
465884,2488658,"HTC Desire S",htc_desire_s,
465885,2488658,"Nokia 5530 XpressMusic",nokia_5530_xpressmusic,
465886,2488658,"Nokia 6300",nokia_6300,
465898,2488222,"LG G Flex",lg_g_flex,QuickWindow
465916,2487582,"Xiaomi Redmi 4X 3/32",xiaomi_redmi_4x:3_32,
465930,2487277,"Sony Xperia Z3+",sony_xperia_z3plus,
465934,2487001,"Google Galaxy Nexus",google_galaxy_nexus,
465970,2486091,"Samsung Galaxy Ace GT-S5830i",samsung_gt_s5830i_galaxy_ace,
465981,2485751,"Alcatel Scribe HD OT-8008D",alcatel_one_touch_scribe_hd_ot_8008d,
466024,2485014,"Honor 5X KIW-L21",huawei_honor_5x,
466025,2485014,"Explay Indigo",explay_indigo,
466026,2485014,"Doogee X9 Pro",doogee_x9_pro,
466034,2484921,"DNS S4502M",dns_s4502m,
466069,2483671,"Samsung Galaxy S5 SM-G900F",samsung_galaxy_s5,
466083,2482982,"Meizu MX3",meizu_mx3,
466084,2482999,"Apple iPhone SE",apple_iphone_se,
466085,2482999,"Google Nexus 5",nexus_5,
466086,2482999,"Nokia 6 TA-1021",nokia_6,
466087,2482983,"Nokia 6 TA-1021",nokia_6,
466088,2482983,"Motorola E398",motorola_e398,
466089,2482983,"Huawei MediaPad X1 7.0",huawei_mediapad_x1_7_0,
466090,2482983,"Samsung Galaxy S3 GT-I9300",samsung_galaxy_s_3,
466129,2482304,"Nokia Lumia 1020",nokia_lumia_1020,
466130,2482304,"HTC One M7",htc_one,
466131,2482304,"Sony Xperia XA Ultra",sony_xperia_xa_ultra,
466153,2481601,"Meizu M2 Mini",meizu_m2_mini,
466224,2480150,"Sony Xperia U",sony_xperia_u,
466229,2480107,"Samsung Galaxy S3 GT-I9300",samsung_galaxy_s_3,
466234,2480088,"Xiaomi Mi 4 WCDMA",xiaomi_mi4,
466290,2479050,"Sony Xperia C C2305",sony_xperia_c,
466291,2479050,"Samsung Galaxy J5 Prime SM-G570",samsung_galaxy_j5_prime_sm_g570,
466343,2477885,"Samsung Galaxy R GT-I9103",samsung_gt_i9103_galaxy_r,
466346,2477818,"Huawei Y3 2017",huawei_y3_2017,
466347,2477818,"Nokia X",nokia_x_dual_sim,
466411,2476598,"Samsung Galaxy Tab 2 7.0 3g",samsung_galaxy_tab_2_7_0:3g,
466426,2476121,"Sony Xperia Go",sony_xperia_go,
466453,2475545,"Fly Radiance IQ441",fly_iq441_radiance,
466457,2475152,"Xiaomi Redmi Note 2",xiaomi_redmi_note_2,
466464,2474903,"Lenovo P780",lenovo_p780,
466465,2474887,"Samsung Galaxy Note 4 SM-N910C",samsung_galaxy_note_4:sm_n910c,
466471,2474736,"Sony Xperia M4 Aqua Dual",sony_xperia_m4_aqua_dual,
466488,2474502,"Meizu MX6",meizu_mx6,
466523,2473657,"Meizu M5s",meizu_m5s,
466569,2472399,"Xiaomi Redmi Note 3 Standard Edition",xiaomi_redmi_note_3,
466570,2472399,"Sony Ericsson Live with Walkman",sony_ericsson_live_with_walkman,
466571,2472399,"LG L Fino",lg_l_fino,
466573,2472297,"Xiaomi Mi 5 Prime",xiaomi_mi5:mi5_prime,
466574,2472297,"Apple iPhone 4",apple_iphone4,
466575,2472297,"Nokia Lumia 925",nokia_lumia_925,
466576,2472297,"Xiaomi Redmi 4 Prime",xiaomi_redmi_4:prime,
466577,2472297,"Nokia Lumia 920",nokia_lumia_920,
466579,2472259,"Samsung Galaxy S6 SM-G920F",samsung_sm_g920f_galaxy_s6,
466580,2472259,"Lenovo K900",lenovo_ideaphone_k900,
466582,2472165,"OnePlus 5 6/64",oneplus_5,
466591,2471866,"Samsung Galaxy Mini 2 GT-S6500",samsung_gt_s6500_galaxy_mini_2,
466593,2471760,"Oukitel К10000",oukitel_k10000,
466594,2471760,"Lenovo Tab S8 LTE",lenovo_tab_s8_lte,
466595,2471760,"Lenovo S8",lenovo_s8,
